Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.01,
Sample Interval,8e-07,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH2,CH2 Peak Detect
4.88568e-02,0.038,0.018
4.88576e-02,0.034,0.042
4.88584e-02,0.026,0.01
4.88592e-02,0.026,0.05
4.88600e-02,0.03,0.014
4.88608e-02,0.03,0.042
4.88616e-02,0.018,0.018
4.88624e-02,0.03,0.038
4.88632e-02,0.026,0.014
4.88640e-02,0.026,0.042
4.88648e-02,0.038,0.018
4.88656e-02,0.026,0.038
4.88664e-02,0.03,0.01
4.88672e-02,0.026,0.058
4.88680e-02,0.026,0.018
4.88688e-02,0.026,0.042
4.88696e-02,0.022,0.018
4.88704e-02,0.026,0.038
4.88712e-02,0.03,0.018
4.88720e-02,0.026,0.038
4.88728e-02,0.058,0.018
4.88736e-02,0.038,0.042
4.88744e-02,0.034,0.014
4.88752e-02,0.038,0.062
4.88760e-02,0.026,0.018
4.88768e-02,0.034,0.042
4.88776e-02,0.034,0.022
4.88784e-02,0.034,0.042
4.88792e-02,0.03,0.022
4.88800e-02,0.03,0.042
4.88808e-02,0.042,0.018
4.88816e-02,0.034,0.042
4.88824e-02,0.03,0.014
4.88832e-02,0.03,0.054
4.88840e-02,0.034,0.022
4.88848e-02,0.026,0.042
4.88856e-02,0.03,0.018
4.88864e-02,0.034,0.042
4.88872e-02,0.03,0.018
4.88880e-02,0.038,0.042
4.88888e-02,0.038,0.022
4.88896e-02,0.038,0.046
4.88904e-02,0.03,0.014
4.88912e-02,0.038,0.058
4.88920e-02,0.034,0.022
4.88928e-02,0.03,0.046
4.88936e-02,0.034,0.022
4.88944e-02,0.034,0.046
4.88952e-02,0.022,0.022
4.88960e-02,0.034,0.046
4.88968e-02,0.03,0.022
4.88976e-02,0.03,0.046
4.88984e-02,0.038,0.01
4.88992e-02,0.034,0.05
4.89000e-02,0.038,0.022
4.89008e-02,0.034,0.046
4.89016e-02,0.038,0.026
4.89024e-02,0.034,0.046
4.89032e-02,0.03,0.022
4.89040e-02,0.038,0.046
4.89048e-02,0.034,0.026
4.89056e-02,0.038,0.046
4.89064e-02,0.034,0.014
4.89072e-02,0.042,0.062
4.89080e-02,0.034,0.026
4.89088e-02,0.038,0.046
4.89096e-02,0.034,0.026
4.89104e-02,0.038,0.05
4.89112e-02,0.034,0.022
4.89120e-02,0.038,0.046
4.89128e-02,0.03,0.022
4.89136e-02,0.034,0.05
4.89144e-02,0.034,0.014
4.89152e-02,0.038,0.062
4.89160e-02,0.034,0.026
4.89168e-02,0.034,0.05
4.89176e-02,0.034,0.026
4.89184e-02,0.038,0.046
4.89192e-02,0.038,0.026
4.89200e-02,0.042,0.05
4.89208e-02,0.034,0.026
4.89216e-02,0.038,0.05
4.89224e-02,0.034,0.022
4.89232e-02,0.038,0.062
4.89240e-02,0.042,0.026
4.89248e-02,0.034,0.05
4.89256e-02,0.038,0.026
4.89264e-02,0.038,0.05
4.89272e-02,0.034,0.026
4.89280e-02,0.038,0.05
4.89288e-02,0.038,0.022
4.89296e-02,0.042,0.05
4.89304e-02,0.038,0.022
4.89312e-02,0.038,0.058
4.89320e-02,0.038,0.026
4.89328e-02,0.042,0.054
4.89336e-02,0.034,0.03
4.89344e-02,0.038,0.054
4.89352e-02,0.05,0.026
4.89360e-02,0.034,0.05
4.89368e-02,0.034,0.03
4.89376e-02,0.046,0.054
4.89384e-02,0.038,0.022
4.89392e-02,0.038,0.058
4.89400e-02,0.042,0.026
4.89408e-02,0.046,0.05
4.89416e-02,0.042,0.026
4.89424e-02,0.042,0.05
4.89432e-02,0.046,0.03
4.89440e-02,0.03,0.05
4.89448e-02,0.05,0.03
4.89456e-02,0.042,0.058
4.89464e-02,0.042,0.022
4.89472e-02,0.042,0.066
4.89480e-02,0.034,0.026
4.89488e-02,0.046,0.054
4.89496e-02,0.042,0.03
4.89504e-02,0.038,0.054
4.89512e-02,0.042,0.03
4.89520e-02,0.034,0.054
4.89528e-02,0.042,0.022
4.89536e-02,0.042,0.058
4.89544e-02,0.038,0.022
4.89552e-02,0.038,0.066
4.89560e-02,0.046,0.03
4.89568e-02,0.042,0.054
4.89576e-02,0.05,0.026
4.89584e-02,0.038,0.05
4.89592e-02,0.038,0.034
4.89600e-02,0.026,0.058
4.89608e-02,0.042,0.026
4.89616e-02,0.05,0.062
4.89624e-02,0.042,0.026
4.89632e-02,0.042,0.058
4.89640e-02,0.042,0.03
4.89648e-02,0.046,0.054
4.89656e-02,0.042,0.03
4.89664e-02,0.042,0.058
4.89672e-02,0.046,0.034
4.89680e-02,0.038,0.058
4.89688e-02,0.042,0.03
4.89696e-02,0.046,0.07
4.89704e-02,0.05,0.034
4.89712e-02,0.054,0.058
4.89720e-02,0.042,0.034
4.89728e-02,0.042,0.058
4.89736e-02,0.046,0.034
4.89744e-02,0.042,0.058
4.89752e-02,0.046,0.038
4.89760e-02,0.046,0.058
4.89768e-02,0.042,0.026
4.89776e-02,0.042,0.078
4.89784e-02,0.046,0.03
4.89792e-02,0.046,0.058
4.89800e-02,0.05,0.034
4.89808e-02,0.046,0.058
4.89816e-02,0.05,0.038
4.89824e-02,0.046,0.058
4.89832e-02,0.046,0.034
4.89840e-02,0.05,0.058
4.89848e-02,0.054,0.038
4.89856e-02,0.054,0.07
4.89864e-02,0.058,0.038
4.89872e-02,0.05,0.066
4.89880e-02,0.054,0.042
4.89888e-02,0.054,0.062
4.89896e-02,0.05,0.038
4.89904e-02,0.054,0.066
4.89912e-02,0.046,0.038
4.89920e-02,0.05,0.058
4.89928e-02,0.042,0.03
4.89936e-02,0.054,0.07
4.89944e-02,0.05,0.038
4.89952e-02,0.05,0.062
4.89960e-02,0.042,0.038
4.89968e-02,0.042,0.066
4.89976e-02,0.05,0.038
4.89984e-02,0.054,0.066
4.89992e-02,0.046,0.034
4.90000e-02,0.054,0.058
4.90008e-02,0.05,0.034
4.90016e-02,0.05,0.074
4.90024e-02,0.05,0.038
4.90032e-02,0.054,0.062
4.90040e-02,0.054,0.038
4.90048e-02,0.046,0.062
4.90056e-02,0.046,0.038
4.90064e-02,0.05,0.062
4.90072e-02,0.062,0.038
4.90080e-02,0.058,0.07
4.90088e-02,0.054,0.034
4.90096e-02,0.054,0.074
4.90104e-02,0.062,0.042
4.90112e-02,0.05,0.066
4.90120e-02,0.058,0.042
4.90128e-02,0.054,0.07
4.90136e-02,0.058,0.046
4.90144e-02,0.058,0.066
4.90152e-02,0.062,0.046
4.90160e-02,0.046,0.066
4.90168e-02,0.058,0.038
4.90176e-02,0.054,0.082
4.90184e-02,0.062,0.042
4.90192e-02,0.054,0.07
4.90200e-02,0.054,0.042
4.90208e-02,0.058,0.066
4.90216e-02,0.058,0.042
4.90224e-02,0.054,0.066
4.90232e-02,0.058,0.046
4.90240e-02,0.054,0.066
4.90248e-02,0.054,0.034
4.90256e-02,0.058,0.07
4.90264e-02,0.058,0.042
4.90272e-02,0.062,0.074
4.90280e-02,0.066,0.046
4.90288e-02,0.058,0.07
4.90296e-02,0.054,0.046
4.90304e-02,0.058,0.07
4.90312e-02,0.058,0.046
4.90320e-02,0.058,0.07
4.90328e-02,0.066,0.038
4.90336e-02,0.062,0.078
4.90344e-02,0.062,0.05
4.90352e-02,0.062,0.07
4.90360e-02,0.062,0.05
4.90368e-02,0.054,0.074
4.90376e-02,0.07,0.046
4.90384e-02,0.066,0.074
4.90392e-02,0.07,0.05
4.90400e-02,0.066,0.074
4.90408e-02,0.058,0.042
4.90416e-02,0.058,0.082
4.90424e-02,0.058,0.05
4.90432e-02,0.062,0.078
4.90440e-02,0.062,0.05
4.90448e-02,0.066,0.074
4.90456e-02,0.062,0.046
4.90464e-02,0.062,0.07
4.90472e-02,0.066,0.046
4.90480e-02,0.062,0.074
4.90488e-02,0.07,0.042
4.90496e-02,0.066,0.082
4.90504e-02,0.066,0.054
4.90512e-02,0.062,0.074
4.90520e-02,0.058,0.05
4.90528e-02,0.07,0.078
4.90536e-02,0.058,0.05
4.90544e-02,0.058,0.074
4.90552e-02,0.066,0.05
4.90560e-02,0.066,0.078
4.90568e-02,0.066,0.042
4.90576e-02,0.074,0.094
4.90584e-02,0.066,0.054
4.90592e-02,0.062,0.078
4.90600e-02,0.066,0.054
4.90608e-02,0.066,0.078
4.90616e-02,0.062,0.05
4.90624e-02,0.062,0.078
4.90632e-02,0.066,0.05
4.90640e-02,0.066,0.078
4.90648e-02,0.066,0.042
4.90656e-02,0.066,0.09
4.90664e-02,0.07,0.05
4.90672e-02,0.066,0.078
4.90680e-02,0.066,0.054
4.90688e-02,0.074,0.078
4.90696e-02,0.066,0.054
4.90704e-02,0.07,0.082
4.90712e-02,0.066,0.05
4.90720e-02,0.07,0.078
4.90728e-02,0.074,0.05
4.90736e-02,0.066,0.09
4.90744e-02,0.074,0.05
4.90752e-02,0.07,0.078
4.90760e-02,0.066,0.058
4.90768e-02,0.058,0.082
4.90776e-02,0.074,0.058
4.90784e-02,0.07,0.086
4.90792e-02,0.074,0.058
4.90800e-02,0.07,0.082
4.90808e-02,0.062,0.05
4.90816e-02,0.066,0.094
4.90824e-02,0.074,0.058
4.90832e-02,0.07,0.086
4.90840e-02,0.066,0.058
4.90848e-02,0.066,0.082
4.90856e-02,0.074,0.058
4.90864e-02,0.07,0.078
4.90872e-02,0.074,0.054
4.90880e-02,0.062,0.082
4.90888e-02,0.074,0.042
4.90896e-02,0.066,0.09
4.90904e-02,0.07,0.058
4.90912e-02,0.07,0.082
4.90920e-02,0.07,0.058
4.90928e-02,0.074,0.082
4.90936e-02,0.07,0.062
4.90944e-02,0.07,0.086
4.90952e-02,0.078,0.058
4.90960e-02,0.074,0.086
4.90968e-02,0.07,0.046
4.90976e-02,0.074,0.094
4.90984e-02,0.07,0.058
4.90992e-02,0.082,0.082
4.91000e-02,0.074,0.062
4.91008e-02,0.07,0.086
4.91016e-02,0.066,0.062
4.91024e-02,0.078,0.09
4.91032e-02,0.082,0.066
4.91040e-02,0.082,0.09
4.91048e-02,0.078,0.054
4.91056e-02,0.078,0.098
4.91064e-02,0.078,0.062
4.91072e-02,0.078,0.094
4.91080e-02,0.07,0.066
4.91088e-02,0.078,0.09
4.91096e-02,0.078,0.066
4.91104e-02,0.082,0.086
4.91112e-02,0.078,0.066
4.91120e-02,0.078,0.09
4.91128e-02,0.078,0.058
4.91136e-02,0.086,0.102
4.91144e-02,0.078,0.062
4.91152e-02,0.074,0.09
4.91160e-02,0.078,0.066
4.91168e-02,0.078,0.094
4.91176e-02,0.074,0.062
4.91184e-02,0.082,0.094
4.91192e-02,0.078,0.058
4.91200e-02,0.078,0.094
4.91208e-02,0.078,0.054
4.91216e-02,0.078,0.102
4.91224e-02,0.086,0.07
4.91232e-02,0.086,0.094
4.91240e-02,0.07,0.07
4.91248e-02,0.078,0.094
4.91256e-02,0.082,0.066
4.91264e-02,0.086,0.094
4.91272e-02,0.082,0.062
4.91280e-02,0.074,0.102
4.91288e-02,0.086,0.07
4.91296e-02,0.086,0.098
4.91304e-02,0.082,0.07
4.91312e-02,0.082,0.094
4.91320e-02,0.078,0.07
4.91328e-02,0.086,0.094
4.91336e-02,0.086,0.07
4.91344e-02,0.09,0.09
4.91352e-02,0.082,0.062
4.91360e-02,0.086,0.102
4.91368e-02,0.078,0.07
4.91376e-02,0.082,0.098
4.91384e-02,0.074,0.07
4.91392e-02,0.082,0.098
4.91400e-02,0.086,0.07
4.91408e-02,0.09,0.098
4.91416e-02,0.09,0.07
4.91424e-02,0.082,0.098
4.91432e-02,0.09,0.062
4.91440e-02,0.09,0.106
4.91448e-02,0.09,0.07
4.91456e-02,0.09,0.098
4.91464e-02,0.086,0.074
4.91472e-02,0.086,0.102
4.91480e-02,0.09,0.078
4.91488e-02,0.098,0.102
4.91496e-02,0.09,0.074
4.91504e-02,0.09,0.102
4.91512e-02,0.09,0.066
4.91520e-02,0.09,0.11
4.91528e-02,0.09,0.074
4.91536e-02,0.09,0.098
4.91544e-02,0.082,0.074
4.91552e-02,0.082,0.098
4.91560e-02,0.086,0.074
4.91568e-02,0.082,0.098
4.91576e-02,0.094,0.07
4.91584e-02,0.086,0.102
4.91592e-02,0.094,0.062
4.91600e-02,0.094,0.114
4.91608e-02,0.098,0.078
4.91616e-02,0.094,0.102
4.91624e-02,0.09,0.074
4.91632e-02,0.09,0.106
4.91640e-02,0.09,0.078
4.91648e-02,0.094,0.102
4.91656e-02,0.094,0.074
4.91664e-02,0.086,0.102
4.91672e-02,0.09,0.066
4.91680e-02,0.094,0.114
4.91688e-02,0.09,0.078
4.91696e-02,0.094,0.102
4.91704e-02,0.098,0.078
4.91712e-02,0.098,0.106
4.91720e-02,0.094,0.082
4.91728e-02,0.102,0.106
4.91736e-02,0.094,0.078
4.91744e-02,0.086,0.106
4.91752e-02,0.086,0.074
4.91760e-02,0.098,0.118
4.91768e-02,0.094,0.082
4.91776e-02,0.094,0.106
4.91784e-02,0.098,0.078
4.91792e-02,0.102,0.102
4.91800e-02,0.098,0.082
4.91808e-02,0.094,0.102
4.91816e-02,0.094,0.082
4.91824e-02,0.094,0.106
4.91832e-02,0.098,0.074
4.91840e-02,0.098,0.114
4.91848e-02,0.098,0.078
4.91856e-02,0.098,0.106
4.91864e-02,0.102,0.082
4.91872e-02,0.098,0.106
4.91880e-02,0.098,0.082
4.91888e-02,0.09,0.11
4.91896e-02,0.09,0.082
4.91904e-02,0.098,0.106
4.91912e-02,0.094,0.074
4.91920e-02,0.106,0.118
4.91928e-02,0.094,0.082
4.91936e-02,0.098,0.11
4.91944e-02,0.102,0.086
4.91952e-02,0.106,0.114
4.91960e-02,0.098,0.086
4.91968e-02,0.102,0.11
4.91976e-02,0.09,0.082
4.91984e-02,0.106,0.114
4.91992e-02,0.102,0.074
4.92000e-02,0.102,0.114
4.92008e-02,0.102,0.082
4.92016e-02,0.102,0.114
4.92024e-02,0.094,0.086
4.92032e-02,0.102,0.11
4.92040e-02,0.098,0.086
4.92048e-02,0.102,0.11
4.92056e-02,0.094,0.086
4.92064e-02,0.11,0.11
4.92072e-02,0.098,0.082
4.92080e-02,0.102,0.126
4.92088e-02,0.102,0.082
4.92096e-02,0.102,0.114
4.92104e-02,0.098,0.086
4.92112e-02,0.106,0.11
4.92120e-02,0.106,0.09
4.92128e-02,0.106,0.114
4.92136e-02,0.102,0.086
4.92144e-02,0.11,0.114
4.92152e-02,0.102,0.082
4.92160e-02,0.102,0.118
4.92168e-02,0.098,0.09
4.92176e-02,0.102,0.114
4.92184e-02,0.102,0.09
4.92192e-02,0.11,0.114
4.92200e-02,0.102,0.09
4.92208e-02,0.11,0.11
4.92216e-02,0.11,0.09
4.92224e-02,0.11,0.114
4.92232e-02,0.102,0.082
4.92240e-02,0.106,0.126
4.92248e-02,0.106,0.086
4.92256e-02,0.102,0.114
4.92264e-02,0.106,0.086
4.92272e-02,0.102,0.118
4.92280e-02,0.11,0.09
4.92288e-02,0.102,0.118
4.92296e-02,0.106,0.09
4.92304e-02,0.11,0.118
4.92312e-02,0.11,0.078
4.92320e-02,0.11,0.134
4.92328e-02,0.106,0.094
4.92336e-02,0.114,0.122
4.92344e-02,0.11,0.094
4.92352e-02,0.106,0.118
4.92360e-02,0.11,0.09
4.92368e-02,0.11,0.118
4.92376e-02,0.11,0.09
4.92384e-02,0.106,0.118
4.92392e-02,0.114,0.082
4.92400e-02,0.11,0.126
4.92408e-02,0.098,0.098
4.92416e-02,0.106,0.118
4.92424e-02,0.11,0.094
4.92432e-02,0.106,0.118
4.92440e-02,0.102,0.098
4.92448e-02,0.11,0.118
4.92456e-02,0.11,0.094
4.92464e-02,0.106,0.118
4.92472e-02,0.11,0.086
4.92480e-02,0.106,0.13
4.92488e-02,0.106,0.098
4.92496e-02,0.102,0.118
4.92504e-02,0.106,0.094
4.92512e-02,0.106,0.122
4.92520e-02,0.11,0.094
4.92528e-02,0.11,0.118
4.92536e-02,0.126,0.094
4.92544e-02,0.11,0.118
4.92552e-02,0.11,0.086
4.92560e-02,0.106,0.13
4.92568e-02,0.11,0.098
4.92576e-02,0.11,0.122
4.92584e-02,0.118,0.098
4.92592e-02,0.11,0.122
4.92600e-02,0.114,0.098
4.92608e-02,0.11,0.122
4.92616e-02,0.11,0.098
4.92624e-02,0.114,0.122
4.92632e-02,0.11,0.09
4.92640e-02,0.114,0.138
4.92648e-02,0.11,0.098
4.92656e-02,0.118,0.122
4.92664e-02,0.118,0.094
4.92672e-02,0.11,0.122
4.92680e-02,0.11,0.098
4.92688e-02,0.114,0.122
4.92696e-02,0.114,0.098
4.92704e-02,0.11,0.122
4.92712e-02,0.118,0.086
4.92720e-02,0.11,0.134
4.92728e-02,0.118,0.094
4.92736e-02,0.114,0.126
4.92744e-02,0.11,0.098
4.92752e-02,0.102,0.126
4.92760e-02,0.122,0.102
4.92768e-02,0.114,0.126
4.92776e-02,0.11,0.102
4.92784e-02,0.114,0.126
4.92792e-02,0.118,0.094
4.92800e-02,0.126,0.134
4.92808e-02,0.11,0.098
4.92816e-02,0.114,0.126
4.92824e-02,0.118,0.102
4.92832e-02,0.118,0.126
4.92840e-02,0.122,0.102
4.92848e-02,0.11,0.126
4.92856e-02,0.11,0.094
4.92864e-02,0.118,0.13
4.92872e-02,0.11,0.09
4.92880e-02,0.11,0.134
4.92888e-02,0.114,0.102
4.92896e-02,0.118,0.126
4.92904e-02,0.114,0.102
4.92912e-02,0.11,0.126
4.92920e-02,0.118,0.102
4.92928e-02,0.114,0.126
4.92936e-02,0.122,0.098
4.92944e-02,0.114,0.138
4.92952e-02,0.122,0.098
4.92960e-02,0.114,0.134
4.92968e-02,0.118,0.102
4.92976e-02,0.122,0.126
4.92984e-02,0.118,0.106
4.92992e-02,0.114,0.13
4.93000e-02,0.118,0.106
4.93008e-02,0.118,0.13
4.93016e-02,0.122,0.094
4.93024e-02,0.118,0.138
4.93032e-02,0.118,0.106
4.93040e-02,0.114,0.13
4.93048e-02,0.114,0.106
4.93056e-02,0.122,0.13
4.93064e-02,0.118,0.106
4.93072e-02,0.118,0.134
4.93080e-02,0.118,0.102
4.93088e-02,0.114,0.13
4.93096e-02,0.122,0.098
4.93104e-02,0.118,0.134
4.93112e-02,0.118,0.106
4.93120e-02,0.118,0.13
4.93128e-02,0.118,0.102
4.93136e-02,0.122,0.13
4.93144e-02,0.118,0.106
4.93152e-02,0.114,0.126
4.93160e-02,0.118,0.106
4.93168e-02,0.122,0.13
4.93176e-02,0.118,0.098
4.93184e-02,0.126,0.138
4.93192e-02,0.118,0.106
4.93200e-02,0.118,0.134
4.93208e-02,0.122,0.11
4.93216e-02,0.126,0.134
4.93224e-02,0.126,0.11
4.93232e-02,0.118,0.134
4.93240e-02,0.126,0.11
4.93248e-02,0.118,0.13
4.93256e-02,0.122,0.102
4.93264e-02,0.114,0.142
4.93272e-02,0.118,0.106
4.93280e-02,0.126,0.134
4.93288e-02,0.122,0.11
4.93296e-02,0.122,0.134
4.93304e-02,0.118,0.106
4.93312e-02,0.122,0.134
4.93320e-02,0.118,0.106
4.93328e-02,0.114,0.13
4.93336e-02,0.126,0.102
4.93344e-02,0.126,0.146
4.93352e-02,0.122,0.102
4.93360e-02,0.122,0.134
4.93368e-02,0.122,0.11
4.93376e-02,0.118,0.134
4.93384e-02,0.126,0.11
4.93392e-02,0.122,0.134
4.93400e-02,0.13,0.11
4.93408e-02,0.122,0.138
4.93416e-02,0.122,0.106
4.93424e-02,0.126,0.146
4.93432e-02,0.126,0.11
4.93440e-02,0.126,0.134
4.93448e-02,0.118,0.11
4.93456e-02,0.122,0.134
4.93464e-02,0.122,0.11
4.93472e-02,0.126,0.134
4.93480e-02,0.122,0.106
4.93488e-02,0.118,0.134
4.93496e-02,0.118,0.102
4.93504e-02,0.118,0.142
4.93512e-02,0.122,0.11
4.93520e-02,0.126,0.134
4.93528e-02,0.126,0.11
4.93536e-02,0.118,0.134
4.93544e-02,0.122,0.11
4.93552e-02,0.118,0.13
4.93560e-02,0.114,0.11
4.93568e-02,0.122,0.134
4.93576e-02,0.122,0.098
4.93584e-02,0.122,0.146
4.93592e-02,0.122,0.11
4.93600e-02,0.118,0.134
4.93608e-02,0.122,0.106
4.93616e-02,0.13,0.134
4.93624e-02,0.126,0.11
4.93632e-02,0.126,0.134
4.93640e-02,0.126,0.11
4.93648e-02,0.122,0.134
4.93656e-02,0.13,0.098
4.93664e-02,0.126,0.142
4.93672e-02,0.126,0.114
4.93680e-02,0.126,0.138
4.93688e-02,0.13,0.114
4.93696e-02,0.118,0.134
4.93704e-02,0.126,0.11
4.93712e-02,0.126,0.134
4.93720e-02,0.122,0.11
4.93728e-02,0.126,0.138
4.93736e-02,0.126,0.102
4.93744e-02,0.122,0.146
4.93752e-02,0.13,0.11
4.93760e-02,0.126,0.134
4.93768e-02,0.13,0.114
4.93776e-02,0.126,0.138
4.93784e-02,0.126,0.114
4.93792e-02,0.126,0.142
4.93800e-02,0.118,0.114
4.93808e-02,0.13,0.138
4.93816e-02,0.126,0.102
4.93824e-02,0.118,0.142
4.93832e-02,0.126,0.114
4.93840e-02,0.126,0.138
4.93848e-02,0.126,0.11
4.93856e-02,0.126,0.138
4.93864e-02,0.13,0.114
4.93872e-02,0.13,0.138
4.93880e-02,0.13,0.114
4.93888e-02,0.126,0.138
4.93896e-02,0.122,0.106
4.93904e-02,0.13,0.146
4.93912e-02,0.134,0.118
4.93920e-02,0.126,0.142
4.93928e-02,0.126,0.114
4.93936e-02,0.126,0.138
4.93944e-02,0.122,0.114
4.93952e-02,0.126,0.134
4.93960e-02,0.126,0.114
4.93968e-02,0.122,0.138
4.93976e-02,0.126,0.102
4.93984e-02,0.122,0.15
4.93992e-02,0.126,0.114
4.94000e-02,0.122,0.142
4.94008e-02,0.13,0.11
4.94016e-02,0.126,0.138
4.94024e-02,0.122,0.114
4.94032e-02,0.126,0.138
4.94040e-02,0.126,0.114
4.94048e-02,0.13,0.138
4.94056e-02,0.126,0.102
4.94064e-02,0.122,0.15
4.94072e-02,0.134,0.114
4.94080e-02,0.126,0.142
4.94088e-02,0.13,0.118
4.94096e-02,0.122,0.138
4.94104e-02,0.13,0.114
4.94112e-02,0.13,0.138
4.94120e-02,0.13,0.114
4.94128e-02,0.122,0.138
4.94136e-02,0.122,0.102
4.94144e-02,0.13,0.142
4.94152e-02,0.13,0.114
4.94160e-02,0.13,0.138
4.94168e-02,0.134,0.114
4.94176e-02,0.134,0.138
4.94184e-02,0.13,0.114
4.94192e-02,0.13,0.142
4.94200e-02,0.138,0.118
4.94208e-02,0.138,0.138
4.94216e-02,0.134,0.106
4.94224e-02,0.126,0.15
4.94232e-02,0.126,0.118
4.94240e-02,0.134,0.138
4.94248e-02,0.118,0.114
4.94256e-02,0.118,0.138
4.94264e-02,0.13,0.11
4.94272e-02,0.134,0.138
4.94280e-02,0.13,0.11
4.94288e-02,0.126,0.134
4.94296e-02,0.126,0.102
4.94304e-02,0.13,0.146
4.94312e-02,0.13,0.114
4.94320e-02,0.134,0.142
4.94328e-02,0.13,0.114
4.94336e-02,0.126,0.138
4.94344e-02,0.13,0.114
4.94352e-02,0.13,0.142
4.94360e-02,0.122,0.114
4.94368e-02,0.126,0.138
4.94376e-02,0.13,0.102
4.94384e-02,0.134,0.146
4.94392e-02,0.118,0.118
4.94400e-02,0.13,0.138
4.94408e-02,0.134,0.114
4.94416e-02,0.13,0.138
4.94424e-02,0.126,0.114
4.94432e-02,0.138,0.138
4.94440e-02,0.122,0.11
4.94448e-02,0.13,0.138
4.94456e-02,0.126,0.106
4.94464e-02,0.126,0.146
4.94472e-02,0.126,0.114
4.94480e-02,0.134,0.138
4.94488e-02,0.13,0.114
4.94496e-02,0.13,0.138
4.94504e-02,0.126,0.114
4.94512e-02,0.146,0.142
4.94520e-02,0.126,0.106
4.94528e-02,0.122,0.146
4.94536e-02,0.126,0.11
4.94544e-02,0.134,0.15
4.94552e-02,0.134,0.118
4.94560e-02,0.122,0.138
4.94568e-02,0.13,0.114
4.94576e-02,0.126,0.142
4.94584e-02,0.13,0.114
4.94592e-02,0.134,0.138
4.94600e-02,0.13,0.11
4.94608e-02,0.126,0.146
4.94616e-02,0.126,0.114
4.94624e-02,0.126,0.142
4.94632e-02,0.126,0.114
4.94640e-02,0.13,0.138
4.94648e-02,0.122,0.118
4.94656e-02,0.134,0.142
4.94664e-02,0.138,0.114
4.94672e-02,0.134,0.138
4.94680e-02,0.126,0.106
4.94688e-02,0.126,0.146
4.94696e-02,0.126,0.114
4.94704e-02,0.13,0.142
4.94712e-02,0.13,0.118
4.94720e-02,0.13,0.138
4.94728e-02,0.126,0.114
4.94736e-02,0.126,0.138
4.94744e-02,0.126,0.114
4.94752e-02,0.13,0.138
4.94760e-02,0.126,0.11
4.94768e-02,0.122,0.146
4.94776e-02,0.13,0.114
4.94784e-02,0.126,0.142
4.94792e-02,0.138,0.118
4.94800e-02,0.122,0.142
4.94808e-02,0.13,0.118
4.94816e-02,0.134,0.142
4.94824e-02,0.126,0.118
4.94832e-02,0.126,0.142
4.94840e-02,0.13,0.106
4.94848e-02,0.13,0.15
4.94856e-02,0.13,0.118
4.94864e-02,0.126,0.142
4.94872e-02,0.13,0.11
4.94880e-02,0.126,0.138
4.94888e-02,0.13,0.118
4.94896e-02,0.13,0.138
4.94904e-02,0.13,0.114
4.94912e-02,0.114,0.138
4.94920e-02,0.122,0.102
4.94928e-02,0.13,0.15
4.94936e-02,0.13,0.114
4.94944e-02,0.13,0.138
4.94952e-02,0.126,0.11
4.94960e-02,0.126,0.138
4.94968e-02,0.134,0.114
4.94976e-02,0.122,0.146
4.94984e-02,0.126,0.114
4.94992e-02,0.126,0.138
4.95000e-02,0.126,0.106
4.95008e-02,0.126,0.146
4.95016e-02,0.122,0.114
4.95024e-02,0.13,0.138
4.95032e-02,0.13,0.114
4.95040e-02,0.126,0.138
4.95048e-02,0.126,0.11
4.95056e-02,0.13,0.138
4.95064e-02,0.13,0.114
4.95072e-02,0.126,0.138
4.95080e-02,0.13,0.106
4.95088e-02,0.13,0.146
4.95096e-02,0.126,0.114
4.95104e-02,0.13,0.138
4.95112e-02,0.134,0.114
4.95120e-02,0.126,0.134
4.95128e-02,0.138,0.114
4.95136e-02,0.13,0.138
4.95144e-02,0.118,0.114
4.95152e-02,0.13,0.138
4.95160e-02,0.126,0.102
4.95168e-02,0.122,0.146
4.95176e-02,0.126,0.106
4.95184e-02,0.126,0.138
4.95192e-02,0.13,0.114
4.95200e-02,0.134,0.138
4.95208e-02,0.126,0.118
4.95216e-02,0.13,0.138
4.95224e-02,0.114,0.11
4.95232e-02,0.13,0.138
4.95240e-02,0.126,0.102
4.95248e-02,0.118,0.15
4.95256e-02,0.122,0.106
4.95264e-02,0.126,0.134
4.95272e-02,0.13,0.11
4.95280e-02,0.126,0.138
4.95288e-02,0.13,0.11
4.95296e-02,0.122,0.138
4.95304e-02,0.106,0.114
4.95312e-02,0.122,0.134
4.95320e-02,0.126,0.102
4.95328e-02,0.126,0.15
4.95336e-02,0.126,0.11
4.95344e-02,0.122,0.134
4.95352e-02,0.126,0.11
4.95360e-02,0.126,0.134
4.95368e-02,0.122,0.114
4.95376e-02,0.126,0.134
4.95384e-02,0.11,0.106
4.95392e-02,0.118,0.138
4.95400e-02,0.126,0.106
4.95408e-02,0.118,0.146
4.95416e-02,0.126,0.114
4.95424e-02,0.122,0.138
4.95432e-02,0.126,0.114
4.95440e-02,0.126,0.134
4.95448e-02,0.126,0.114
4.95456e-02,0.122,0.134
4.95464e-02,0.102,0.11
