Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-08,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH2,CH2 Peak Detect
9.048640e-03,0.1,0.14
9.048720e-03,0.1,0.06
9.048800e-03,0.1,0.14
9.048880e-03,0.1,0.1
9.048960e-03,0.1,0.14
9.049040e-03,0.1,0.1
9.049120e-03,0.1,0.14
9.049200e-03,0.1,0.1
9.049280e-03,0.1,0.14
9.049360e-03,0.1,0.06
9.049440e-03,0.1,0.14
9.049520e-03,0.1,0.06
9.049600e-03,0.1,0.14
9.049680e-03,0.1,0.1
9.049760e-03,0.1,0.14
9.049840e-03,0.14,0.1
9.049920e-03,0.1,0.14
9.050000e-03,0.1,0.1
9.050080e-03,0.1,0.14
9.050160e-03,0.14,0.06
9.050240e-03,0.1,0.14
9.050320e-03,0.1,0.06
9.050400e-03,0.14,0.14
9.050480e-03,0.1,0.06
9.050560e-03,0.1,0.14
9.050640e-03,0.1,0.06
9.050720e-03,0.14,0.14
9.050800e-03,0.1,0.1
9.050880e-03,0.1,0.14
9.050960e-03,0.14,0.1
9.051040e-03,0.14,0.14
9.051120e-03,0.1,0.1
9.051200e-03,0.1,0.14
9.051280e-03,0.1,0.06
9.051360e-03,0.1,0.14
9.051440e-03,0.1,0.06
9.051520e-03,0.1,0.14
9.051600e-03,0.1,0.06
9.051680e-03,0.14,0.14
9.051760e-03,0.1,0.06
9.051840e-03,0.1,0.14
9.051920e-03,0.1,0.06
9.052000e-03,0.1,0.14
9.052080e-03,0.1,0.1
9.052160e-03,0.1,0.14
9.052240e-03,0.1,0.06
9.052320e-03,0.1,0.14
9.052400e-03,0.1,0.06
9.052480e-03,0.1,0.14
9.052560e-03,0.1,0.1
9.052640e-03,0.1,0.14
9.052720e-03,0.14,0.06
9.052800e-03,0.14,0.14
9.052880e-03,0.1,0.1
9.052960e-03,0.1,0.14
9.053040e-03,0.1,0.06
9.053120e-03,0.1,0.14
9.053200e-03,0.1,0.06
9.053280e-03,0.14,0.14
9.053360e-03,0.1,0.1
9.053440e-03,0.1,0.14
9.053520e-03,0.1,0.06
9.053600e-03,0.14,0.14
9.053680e-03,0.1,0.1
9.053760e-03,0.1,0.14
9.053840e-03,0.1,0.1
9.053920e-03,0.14,0.14
9.054000e-03,0.1,0.1
9.054080e-03,0.1,0.14
9.054160e-03,0.1,0.1
9.054240e-03,0.1,0.14
9.054320e-03,0.1,0.06
9.054400e-03,0.1,0.14
9.054480e-03,0.1,0.1
9.054560e-03,0.1,0.14
9.054640e-03,0.14,0.1
9.054720e-03,0.14,0.14
9.054800e-03,0.14,0.06
9.054880e-03,0.1,0.14
9.054960e-03,0.1,0.06
9.055040e-03,0.14,0.14
9.055120e-03,0.1,0.1
9.055200e-03,0.14,0.14
9.055280e-03,0.14,0.06
9.055360e-03,0.14,0.14
9.055440e-03,0.1,0.1
9.055520e-03,0.1,0.14
9.055600e-03,0.1,0.1
9.055680e-03,0.1,0.14
9.055760e-03,0.1,0.1
9.055840e-03,0.1,0.14
9.055920e-03,0.1,0.06
9.056000e-03,0.1,0.14
9.056080e-03,0.1,0.06
9.056160e-03,0.1,0.14
9.056240e-03,0.1,0.1
9.056320e-03,0.1,0.14
9.056400e-03,0.1,0.06
9.056480e-03,0.1,0.14
9.056560e-03,0.1,0.06
9.056640e-03,0.1,0.14
9.056720e-03,0.1,0.1
9.056800e-03,0.1,0.14
9.056880e-03,0.14,0.06
9.056960e-03,0.1,0.14
9.057040e-03,0.1,0.1
9.057120e-03,0.1,0.14
9.057200e-03,0.1,0.1
9.057280e-03,0.1,0.14
9.057360e-03,0.1,0.1
9.057440e-03,0.1,0.14
9.057520e-03,0.1,0.06
9.057600e-03,0.1,0.14
9.057680e-03,0.06,0.1
9.057760e-03,0.14,0.14
9.057840e-03,0.1,0.06
9.057920e-03,0.1,0.14
9.058000e-03,0.1,0.1
9.058080e-03,0.1,0.14
9.058160e-03,0.1,0.1
9.058240e-03,0.1,0.14
9.058320e-03,0.14,0.1
9.058400e-03,0.1,0.14
9.058480e-03,0.1,0.1
9.058560e-03,0.1,0.14
9.058640e-03,0.1,0.1
9.058720e-03,0.14,0.14
9.058800e-03,0.1,0.06
9.058880e-03,0.1,0.14
9.058960e-03,0.1,0.06
9.059040e-03,0.14,0.14
9.059120e-03,0.1,0.06
9.059200e-03,0.1,0.14
9.059280e-03,0.1,0.1
9.059360e-03,0.1,0.14
9.059440e-03,0.14,0.06
9.059520e-03,0.1,0.14
9.059600e-03,0.14,0.1
9.059680e-03,0.14,0.14
9.059760e-03,0.1,0.06
9.059840e-03,0.1,0.14
9.059920e-03,0.1,0.06
9.060000e-03,0.1,0.14
9.060080e-03,0.1,0.1
9.060160e-03,0.1,0.14
9.060240e-03,0.1,0.1
9.060320e-03,0.1,0.14
9.060400e-03,0.1,0.06
9.060480e-03,0.1,0.14
9.060560e-03,0.1,0.06
9.060640e-03,0.1,0.14
9.060720e-03,0.14,0.06
9.060800e-03,0.1,0.14
9.060880e-03,0.1,0.06
9.060960e-03,0.1,0.14
9.061040e-03,0.1,0.06
9.061120e-03,0.1,0.1
9.061200e-03,0.1,0.06
9.061280e-03,0.1,0.14
9.061360e-03,0.1,0.06
9.061440e-03,0.1,0.14
9.061520e-03,0.1,0.06
9.061600e-03,0.1,0.14
9.061680e-03,0.1,0.06
9.061760e-03,0.1,0.14
9.061840e-03,0.1,0.06
9.061920e-03,0.14,0.14
9.062000e-03,0.1,0.06
9.062080e-03,0.1,0.14
9.062160e-03,0.1,0.06
9.062240e-03,0.14,0.14
9.062320e-03,0.1,0.06
9.062400e-03,0.1,0.14
9.062480e-03,0.1,0.06
9.062560e-03,0.1,0.14
9.062640e-03,0.1,0.06
9.062720e-03,0.1,0.14
9.062800e-03,0.1,0.06
9.062880e-03,0.1,0.14
9.062960e-03,0.1,0.1
9.063040e-03,0.1,0.14
9.063120e-03,0.1,0.06
9.063200e-03,0.1,0.14
9.063280e-03,0.1,0.1
9.063360e-03,0.1,0.14
9.063440e-03,0.1,0.06
9.063520e-03,0.1,0.14
9.063600e-03,0.1,0.06
9.063680e-03,0.1,0.14
9.063760e-03,0.1,0.06
9.063840e-03,0.1,0.14
9.063920e-03,0.1,0.1
9.064000e-03,0.1,0.14
9.064080e-03,0.1,0.1
9.064160e-03,0.1,0.14
9.064240e-03,0.1,0.06
9.064320e-03,0.1,0.14
9.064400e-03,0.1,0.06
9.064480e-03,0.1,0.14
9.064560e-03,0.14,0.06
9.064640e-03,0.1,0.14
9.064720e-03,0.1,0.06
9.064800e-03,0.1,0.14
9.064880e-03,0.1,0.06
9.064960e-03,0.1,0.14
9.065040e-03,0.1,0.06
9.065120e-03,0.1,0.14
9.065200e-03,0.1,0.06
9.065280e-03,0.1,0.14
9.065360e-03,0.1,0.06
9.065440e-03,0.1,0.14
9.065520e-03,0.14,0.1
9.065600e-03,0.1,0.14
9.065680e-03,0.1,0.1
9.065760e-03,0.1,0.14
9.065840e-03,0.14,0.06
9.065920e-03,0.1,0.14
9.066000e-03,0.1,0.06
9.066080e-03,0.14,0.14
9.066160e-03,0.1,0.1
9.066240e-03,0.1,0.14
9.066320e-03,0.1,0.06
9.066400e-03,0.1,0.14
9.066480e-03,0.1,0.06
9.066560e-03,0.14,0.14
9.066640e-03,0.1,0.06
9.066720e-03,0.1,0.14
9.066800e-03,0.1,0.06
9.066880e-03,0.1,0.14
9.066960e-03,0.1,0.06
9.067040e-03,0.1,0.14
9.067120e-03,0.1,0.06
9.067200e-03,0.1,0.14
9.067280e-03,0.1,0.1
9.067360e-03,0.1,0.14
9.067440e-03,0.1,0.06
9.067520e-03,0.14,0.14
9.067600e-03,0.1,0.06
9.067680e-03,0.14,0.14
9.067760e-03,0.1,0.06
9.067840e-03,0.1,0.14
9.067920e-03,0.14,0.06
9.068000e-03,0.1,0.14
9.068080e-03,0.14,0.06
9.068160e-03,0.14,0.14
9.068240e-03,0.1,0.06
9.068320e-03,0.1,0.14
9.068400e-03,0.1,0.06
9.068480e-03,0.1,0.14
9.068560e-03,0.1,0.06
9.068640e-03,0.1,0.14
9.068720e-03,0.1,0.06
9.068800e-03,0.1,0.14
9.068880e-03,0.1,0.06
9.068960e-03,0.1,0.14
9.069040e-03,0.1,0.1
9.069120e-03,0.1,0.14
9.069200e-03,0.1,0.06
9.069280e-03,0.1,0.14
9.069360e-03,0.1,0.1
9.069440e-03,0.1,0.14
9.069520e-03,0.1,0.06
9.069600e-03,0.1,0.14
9.069680e-03,0.14,0.1
9.069760e-03,0.1,0.14
9.069840e-03,0.1,0.06
9.069920e-03,0.1,0.14
9.070000e-03,0.1,0.1
9.070080e-03,0.1,0.14
9.070160e-03,0.1,0.06
9.070240e-03,0.1,0.14
9.070320e-03,0.1,0.06
9.070400e-03,0.1,0.14
9.070480e-03,0.1,0.06
9.070560e-03,0.1,0.14
9.070640e-03,0.1,0.06
9.070720e-03,0.1,0.14
9.070800e-03,0.1,0.06
9.070880e-03,0.1,0.14
9.070960e-03,0.1,0.06
9.071040e-03,0.1,0.14
9.071120e-03,0.1,0.06
9.071200e-03,0.1,0.14
9.071280e-03,0.1,0.06
9.071360e-03,0.14,0.14
9.071440e-03,0.1,0.06
9.071520e-03,0.1,0.14
9.071600e-03,0.1,0.1
9.071680e-03,0.1,0.14
9.071760e-03,0.1,0.1
9.071840e-03,0.1,0.14
9.071920e-03,0.1,0.06
9.072000e-03,0.14,0.14
9.072080e-03,0.1,0.06
9.072160e-03,0.1,0.14
9.072240e-03,0.1,0.06
9.072320e-03,0.1,0.14
9.072400e-03,0.14,0.06
9.072480e-03,0.1,0.14
9.072560e-03,0.1,0.06
9.072640e-03,0.1,0.14
9.072720e-03,0.1,0.1
9.072800e-03,0.1,0.14
9.072880e-03,0.1,0.06
9.072960e-03,0.1,0.14
9.073040e-03,0.1,0.06
9.073120e-03,0.1,0.14
9.073200e-03,0.1,0.06
9.073280e-03,0.1,0.14
9.073360e-03,0.1,0.1
9.073440e-03,0.1,0.14
9.073520e-03,0.1,0.06
9.073600e-03,0.1,0.14
9.073680e-03,0.1,0.06
9.073760e-03,0.1,0.14
9.073840e-03,0.1,0.06
9.073920e-03,0.1,0.14
9.074000e-03,0.1,0.06
9.074080e-03,0.1,0.14
9.074160e-03,0.1,0.06
9.074240e-03,0.06,0.14
9.074320e-03,0.1,0.06
9.074400e-03,0.1,0.14
9.074480e-03,0.1,0.06
9.074560e-03,0.06,0.14
9.074640e-03,0.1,0.06
9.074720e-03,0.1,0.1
9.074800e-03,0.1,0.06
9.074880e-03,0.1,0.14
9.074960e-03,0.1,0.06
9.075040e-03,0.1,0.14
9.075120e-03,0.1,0.06
9.075200e-03,0.1,0.14
9.075280e-03,0.1,0.06
9.075360e-03,0.1,0.14
9.075440e-03,0.1,0.06
9.075520e-03,0.1,0.14
9.075600e-03,0.1,0.06
9.075680e-03,0.06,0.14
9.075760e-03,0.1,0.06
9.075840e-03,0.1,0.14
9.075920e-03,0.1,0.06
9.076000e-03,0.1,0.14
9.076080e-03,0.1,0.06
9.076160e-03,0.1,0.14
9.076240e-03,0.14,0.06
9.076320e-03,0.1,0.14
9.076400e-03,0.1,0.06
9.076480e-03,0.1,0.14
9.076560e-03,0.1,0.06
9.076640e-03,0.1,0.14
9.076720e-03,0.1,0.06
9.076800e-03,0.1,0.14
9.076880e-03,0.1,0.06
9.076960e-03,0.1,0.14
9.077040e-03,0.1,0.06
9.077120e-03,0.1,0.14
9.077200e-03,0.06,0.06
9.077280e-03,0.06,0.14
9.077360e-03,0.1,0.06
9.077440e-03,0.1,0.14
9.077520e-03,0.1,0.06
9.077600e-03,0.14,0.14
9.077680e-03,0.1,0.06
9.077760e-03,0.1,0.14
9.077840e-03,0.1,0.06
9.077920e-03,0.1,0.14
9.078000e-03,0.1,0.06
9.078080e-03,0.1,0.14
9.078160e-03,0.1,0.06
9.078240e-03,0.1,0.14
9.078320e-03,0.1,0.06
9.078400e-03,0.1,0.1
9.078480e-03,0.1,0.06
9.078560e-03,0.1,0.14
9.078640e-03,0.1,0.06
9.078720e-03,0.1,0.14
9.078800e-03,0.1,0.06
9.078880e-03,0.1,0.14
9.078960e-03,0.1,0.06
9.079040e-03,0.1,0.14
9.079120e-03,0.06,0.06
9.079200e-03,0.1,0.14
9.079280e-03,0.1,0.06
9.079360e-03,0.1,0.14
9.079440e-03,0.1,0.06
9.079520e-03,0.1,0.14
9.079600e-03,0.1,0.06
9.079680e-03,0.1,0.14
9.079760e-03,0.1,0.06
9.079840e-03,0.1,0.14
9.079920e-03,0.1,0.06
9.080000e-03,0.1,0.14
9.080080e-03,0.06,0.06
9.080160e-03,0.1,0.14
9.080240e-03,0.1,0.06
9.080320e-03,0.1,0.1
9.080400e-03,0.1,0.06
9.080480e-03,0.1,0.14
9.080560e-03,0.1,0.06
9.080640e-03,0.1,0.14
9.080720e-03,0.1,0.06
9.080800e-03,0.1,0.14
9.080880e-03,0.1,0.06
9.080960e-03,0.1,0.14
9.081040e-03,0.1,0.06
9.081120e-03,0.1,0.14
9.081200e-03,0.1,0.06
9.081280e-03,0.1,0.14
9.081360e-03,0.1,0.06
9.081440e-03,0.1,0.14
9.081520e-03,0.1,0.06
9.081600e-03,0.1,0.14
9.081680e-03,0.1,0.06
9.081760e-03,0.14,0.14
9.081840e-03,0.1,0.06
9.081920e-03,0.14,0.14
9.082000e-03,0.1,0.06
9.082080e-03,0.1,0.14
9.082160e-03,0.1,0.06
9.082240e-03,0.1,0.14
9.082320e-03,0.1,0.06
9.082400e-03,0.1,0.14
9.082480e-03,0.1,0.06
9.082560e-03,0.1,0.14
9.082640e-03,0.1,0.06
9.082720e-03,0.1,0.14
9.082800e-03,0.06,0.06
9.082880e-03,0.06,0.14
9.082960e-03,0.1,0.06
9.083040e-03,0.1,0.14
9.083120e-03,0.06,0.06
9.083200e-03,0.1,0.14
9.083280e-03,0.1,0.06
9.083360e-03,0.1,0.14
9.083440e-03,0.14,0.06
9.083520e-03,0.1,0.14
9.083600e-03,0.1,0.06
9.083680e-03,0.1,0.14
9.083760e-03,0.1,0.06
9.083840e-03,0.1,0.14
9.083920e-03,0.1,0.06
9.084000e-03,0.1,0.14
9.084080e-03,0.1,0.06
9.084160e-03,0.1,0.14
9.084240e-03,0.1,0.06
9.084320e-03,0.1,0.14
9.084400e-03,0.1,0.06
9.084480e-03,0.1,0.14
9.084560e-03,0.1,0.06
9.084640e-03,0.06,0.14
9.084720e-03,0.1,0.06
9.084800e-03,0.1,0.14
9.084880e-03,0.14,0.06
9.084960e-03,0.1,0.14
9.085040e-03,0.1,0.06
9.085120e-03,0.1,0.14
9.085200e-03,0.1,0.06
9.085280e-03,0.1,0.14
9.085360e-03,0.1,0.06
9.085440e-03,0.1,0.14
9.085520e-03,0.1,0.06
9.085600e-03,0.06,0.14
9.085680e-03,0.1,0.06
9.085760e-03,0.1,0.14
9.085840e-03,0.1,0.06
9.085920e-03,0.1,0.14
9.086000e-03,0.1,0.06
9.086080e-03,0.1,0.14
9.086160e-03,0.1,0.06
9.086240e-03,0.06,0.1
9.086320e-03,0.06,0.06
9.086400e-03,0.1,0.14
9.086480e-03,0.1,0.06
9.086560e-03,0.1,0.14
9.086640e-03,0.06,0.06
9.086720e-03,0.1,0.14
9.086800e-03,0.1,0.06
9.086880e-03,0.1,0.14
9.086960e-03,0.1,0.06
9.087040e-03,0.1,0.14
9.087120e-03,0.06,0.06
9.087200e-03,0.1,0.14
9.087280e-03,0.1,0.06
9.087360e-03,0.1,0.1
9.087440e-03,0.1,0.06
9.087520e-03,0.1,0.14
9.087600e-03,0.14,0.06
9.087680e-03,0.06,0.14
9.087760e-03,0.14,0.06
9.087840e-03,0.1,0.14
9.087920e-03,0.14,0.06
9.088000e-03,0.1,0.14
9.088080e-03,0.1,0.06
9.088160e-03,0.1,0.14
9.088240e-03,0.1,0.06
9.088320e-03,0.1,0.14
9.088400e-03,0.1,0.06
9.088480e-03,0.1,0.14
9.088560e-03,0.1,0.06
9.088640e-03,0.1,0.14
9.088720e-03,0.14,0.06
9.088800e-03,0.1,0.14
9.088880e-03,0.1,0.06
9.088960e-03,0.1,0.14
9.089040e-03,0.1,0.06
9.089120e-03,0.1,0.14
9.089200e-03,0.1,0.06
9.089280e-03,0.1,0.14
9.089360e-03,0.1,0.06
9.089440e-03,0.1,0.1
9.089520e-03,0.1,0.06
9.089600e-03,0.06,0.14
9.089680e-03,0.1,0.06
9.089760e-03,0.06,0.14
9.089840e-03,0.1,0.06
9.089920e-03,0.1,0.14
9.090000e-03,0.06,0.06
9.090080e-03,0.1,0.14
9.090160e-03,0.1,0.06
9.090240e-03,0.1,0.14
9.090320e-03,0.1,0.06
9.090400e-03,0.1,0.14
9.090480e-03,0.1,0.06
9.090560e-03,0.1,0.1
9.090640e-03,0.1,0.06
9.090720e-03,0.1,0.1
9.090800e-03,0.1,0.06
9.090880e-03,0.1,0.14
9.090960e-03,0.06,0.06
9.091040e-03,0.1,0.14
9.091120e-03,0.1,0.06
9.091200e-03,0.1,0.14
9.091280e-03,0.1,0.06
9.091360e-03,0.1,0.14
9.091440e-03,0.1,0.06
9.091520e-03,0.1,0.14
9.091600e-03,0.1,0.06
9.091680e-03,0.1,0.14
9.091760e-03,0.1,0.06
9.091840e-03,0.1,0.14
9.091920e-03,0.1,0.06
9.092000e-03,0.06,0.14
9.092080e-03,0.1,0.06
9.092160e-03,0.1,0.14
9.092240e-03,0.1,0.06
9.092320e-03,0.1,0.14
9.092400e-03,0.1,0.06
9.092480e-03,0.06,0.14
9.092560e-03,0.06,0.06
9.092640e-03,0.1,0.14
9.092720e-03,0.1,0.06
9.092800e-03,0.1,0.14
9.092880e-03,0.06,0.06
9.092960e-03,0.1,0.14
9.093040e-03,0.1,0.06
9.093120e-03,0.1,0.14
9.093200e-03,0.06,0.06
9.093280e-03,0.1,0.14
9.093360e-03,0.1,0.06
9.093440e-03,0.1,0.1
9.093520e-03,0.1,0.06
9.093600e-03,0.1,0.1
9.093680e-03,0.1,0.06
9.093760e-03,0.06,0.14
9.093840e-03,0.1,0.06
9.093920e-03,0.1,0.1
9.094000e-03,0.1,0.06
9.094080e-03,0.1,0.14
9.094160e-03,0.1,0.06
9.094240e-03,0.1,0.1
9.094320e-03,0.1,0.06
9.094400e-03,0.1,0.14
9.094480e-03,0.1,0.06
9.094560e-03,0.1,0.14
9.094640e-03,0.1,0.06
9.094720e-03,0.14,0.14
9.094800e-03,0.1,0.06
9.094880e-03,0.1,0.14
9.094960e-03,0.1,0.06
9.095040e-03,0.06,0.14
9.095120e-03,0.1,0.06
9.095200e-03,0.1,0.1
9.095280e-03,0.1,0.06
9.095360e-03,0.1,0.14
9.095440e-03,0.06,0.06
9.095520e-03,0.1,0.14
9.095600e-03,0.1,0.06
9.095680e-03,0.1,0.1
9.095760e-03,0.1,0.06
9.095840e-03,0.1,0.14
9.095920e-03,0.1,0.06
9.096000e-03,0.06,0.14
9.096080e-03,0.1,0.06
9.096160e-03,0.1,0.14
9.096240e-03,0.1,0.06
9.096320e-03,0.1,0.1
9.096400e-03,0.1,0.06
9.096480e-03,0.1,0.14
9.096560e-03,0.1,0.06
9.096640e-03,0.1,0.14
9.096720e-03,0.1,0.06
9.096800e-03,0.1,0.14
9.096880e-03,0.1,0.06
9.096960e-03,0.1,0.14
9.097040e-03,0.1,0.06
9.097120e-03,0.1,0.1
9.097200e-03,0.1,0.06
9.097280e-03,0.1,0.14
9.097360e-03,0.1,0.06
9.097440e-03,0.1,0.14
9.097520e-03,0.1,0.06
9.097600e-03,0.1,0.1
9.097680e-03,0.1,0.06
9.097760e-03,0.1,0.1
9.097840e-03,0.1,0.06
9.097920e-03,0.1,0.14
9.098000e-03,0.1,0.06
9.098080e-03,0.1,0.1
9.098160e-03,0.1,0.06
9.098240e-03,0.1,0.14
9.098320e-03,0.1,0.06
9.098400e-03,0.06,0.14
9.098480e-03,0.1,0.06
9.098560e-03,0.06,0.1
9.098640e-03,0.1,0.06
9.098720e-03,0.1,0.14
9.098800e-03,0.06,0.06
9.098880e-03,0.1,0.1
9.098960e-03,0.1,0.06
9.099040e-03,0.1,0.14
9.099120e-03,0.1,0.06
9.099200e-03,0.1,0.14
9.099280e-03,0.1,0.06
9.099360e-03,0.06,0.14
9.099440e-03,0.1,0.06
9.099520e-03,0.1,0.1
9.099600e-03,0.1,0.06
9.099680e-03,0.1,0.1
9.099760e-03,0.1,0.06
9.099840e-03,0.1,0.14
9.099920e-03,0.1,0.06
9.100000e-03,0.1,0.14
9.100080e-03,0.1,0.06
9.100160e-03,0.1,0.1
9.100240e-03,0.1,0.06
9.100320e-03,0.1,0.1
9.100400e-03,0.1,0.06
9.100480e-03,0.1,0.14
9.100560e-03,0.1,0.06
9.100640e-03,0.1,0.1
9.100720e-03,0.1,0.06
9.100800e-03,0.06,0.1
9.100880e-03,0.06,0.06
9.100960e-03,0.1,0.1
9.101040e-03,0.1,0.06
9.101120e-03,0.1,0.14
9.101200e-03,0.1,0.06
9.101280e-03,0.1,0.14
9.101360e-03,0.1,0.06
9.101440e-03,0.06,0.14
9.101520e-03,0.1,0.06
9.101600e-03,0.1,0.1
9.101680e-03,0.1,0.06
9.101760e-03,0.1,0.14
9.101840e-03,0.1,0.06
9.101920e-03,0.1,0.1
9.102000e-03,0.1,0.06
9.102080e-03,0.06,0.14
9.102160e-03,0.1,0.06
9.102240e-03,0.06,0.14
9.102320e-03,0.06,0.06
9.102400e-03,0.1,0.1
9.102480e-03,0.1,0.06
9.102560e-03,0.1,0.14
9.102640e-03,0.1,0.06
9.102720e-03,0.06,0.1
9.102800e-03,0.1,0.06
9.102880e-03,0.1,0.1
9.102960e-03,0.1,0.06
9.103040e-03,0.1,0.1
9.103120e-03,0.1,0.06
9.103200e-03,0.1,0.1
9.103280e-03,0.1,0.06
9.103360e-03,0.1,0.1
9.103440e-03,0.1,0.06
9.103520e-03,0.1,0.1
9.103600e-03,0.1,0.06
9.103680e-03,0.1,0.1
9.103760e-03,0.1,0.06
9.103840e-03,0.1,0.1
9.103920e-03,0.1,0.06
9.104000e-03,0.1,0.1
9.104080e-03,0.1,0.06
9.104160e-03,0.1,0.1
9.104240e-03,0.1,0.06
9.104320e-03,0.1,0.1
9.104400e-03,0.1,0.06
9.104480e-03,0.1,0.1
9.104560e-03,0.14,0.06
9.104640e-03,0.1,0.1
9.104720e-03,0.1,0.06
9.104800e-03,0.1,0.14
9.104880e-03,0.1,0.06
9.104960e-03,0.06,0.14
9.105040e-03,0.06,0.06
9.105120e-03,0.1,0.1
9.105200e-03,0.1,0.06
9.105280e-03,0.1,0.14
9.105360e-03,0.1,0.06
9.105440e-03,0.1,0.14
9.105520e-03,0.1,0.06
9.105600e-03,0.1,0.14
9.105680e-03,0.1,0.06
9.105760e-03,0.1,0.1
9.105840e-03,0.1,0.06
9.105920e-03,0.1,0.1
9.106000e-03,0.1,0.06
9.106080e-03,0.1,0.1
9.106160e-03,0.06,0.06
9.106240e-03,0.1,0.14
9.106320e-03,0.06,0.06
9.106400e-03,0.1,0.14
9.106480e-03,0.1,0.06
9.106560e-03,0.1,0.14
9.106640e-03,0.1,0.06
9.106720e-03,0.1,0.14
9.106800e-03,0.1,0.06
9.106880e-03,0.1,0.14
9.106960e-03,0.1,0.06
9.107040e-03,0.1,0.14
9.107120e-03,0.1,0.06
9.107200e-03,0.1,0.1
9.107280e-03,0.1,0.06
9.107360e-03,0.1,0.14
9.107440e-03,0.1,0.06
9.107520e-03,0.06,0.14
9.107600e-03,0.06,0.06
9.107680e-03,0.1,0.14
9.107760e-03,0.1,0.06
9.107840e-03,0.1,0.1
9.107920e-03,0.1,0.06
9.108000e-03,0.1,0.14
9.108080e-03,0.1,0.06
9.108160e-03,0.06,0.14
9.108240e-03,0.1,0.06
9.108320e-03,0.1,0.14
9.108400e-03,0.1,0.06
9.108480e-03,0.1,0.1
9.108560e-03,0.1,0.06
9.108640e-03,0.1,0.1
9.108720e-03,0.1,0.06
9.108800e-03,0.06,0.1
9.108880e-03,0.1,0.06
9.108960e-03,0.06,0.14
9.109040e-03,0.1,0.06
9.109120e-03,0.1,0.1
9.109200e-03,0.06,0.06
9.109280e-03,0.1,0.14
9.109360e-03,0.06,0.06
9.109440e-03,0.1,0.1
9.109520e-03,0.1,0.06
9.109600e-03,0.1,0.1
9.109680e-03,0.06,0.06
9.109760e-03,0.06,0.1
9.109840e-03,0.1,0.06
9.109920e-03,0.1,0.1
9.110000e-03,0.1,0.06
9.110080e-03,0.1,0.1
9.110160e-03,0.06,0.06
9.110240e-03,0.1,0.1
9.110320e-03,0.1,0.06
9.110400e-03,0.14,0.1
9.110480e-03,0.06,0.06
9.110560e-03,0.1,0.14
9.110640e-03,0.06,0.06
9.110720e-03,0.1,0.14
9.110800e-03,0.1,0.06
9.110880e-03,0.06,0.1
9.110960e-03,0.06,0.06
9.111040e-03,0.1,0.1
9.111120e-03,0.1,0.06
9.111200e-03,0.1,0.1
9.111280e-03,0.1,0.06
9.111360e-03,0.1,0.14
9.111440e-03,0.06,0.06
9.111520e-03,0.1,0.1
9.111600e-03,0.1,0.06
9.111680e-03,0.1,0.1
9.111760e-03,0.1,0.06
9.111840e-03,0.1,0.1
9.111920e-03,0.1,0.06
9.112000e-03,0.1,0.1
9.112080e-03,0.1,0.06
9.112160e-03,0.1,0.1
9.112240e-03,0.1,0.06
9.112320e-03,0.06,0.14
9.112400e-03,0.1,0.06
9.112480e-03,0.1,0.14
9.112560e-03,0.1,0.06
9.112640e-03,0.1,0.1
9.112720e-03,0.1,0.06
9.112800e-03,0.1,0.14
9.112880e-03,0.1,0.06
9.112960e-03,0.1,0.1
9.113040e-03,0.1,0.06
9.113120e-03,0.1,0.1
9.113200e-03,0.1,0.06
9.113280e-03,0.1,0.14
9.113360e-03,0.1,0.06
9.113440e-03,0.1,0.14
9.113520e-03,0.1,0.06
9.113600e-03,0.06,0.14
9.113680e-03,0.06,0.06
9.113760e-03,0.1,0.14
9.113840e-03,0.1,0.06
9.113920e-03,0.06,0.14
9.114000e-03,0.1,0.06
9.114080e-03,0.1,0.14
9.114160e-03,0.1,0.06
9.114240e-03,0.1,0.1
9.114320e-03,0.1,0.06
9.114400e-03,0.1,0.1
9.114480e-03,0.1,0.06
9.114560e-03,0.1,0.14
9.114640e-03,0.1,0.06
9.114720e-03,0.06,0.14
9.114800e-03,0.1,0.06
9.114880e-03,0.1,0.1
9.114960e-03,0.1,0.06
9.115040e-03,0.1,0.1
9.115120e-03,0.06,0.06
9.115200e-03,0.1,0.1
9.115280e-03,0.1,0.06
9.115360e-03,0.1,0.14
9.115440e-03,0.1,0.06
9.115520e-03,0.1,0.14
9.115600e-03,0.1,0.06
9.115680e-03,0.1,0.1
9.115760e-03,0.1,0.06
9.115840e-03,0.1,0.14
9.115920e-03,0.1,0.06
9.116000e-03,0.06,0.1
9.116080e-03,0.1,0.06
9.116160e-03,0.06,0.1
9.116240e-03,0.06,0.06
9.116320e-03,0.1,0.1
9.116400e-03,0.1,0.06
9.116480e-03,0.1,0.1
9.116560e-03,0.1,0.06
9.116640e-03,0.06,0.1
9.116720e-03,0.06,0.06
9.116800e-03,0.1,0.1
9.116880e-03,0.06,0.06
9.116960e-03,0.1,0.14
9.117040e-03,0.1,0.06
9.117120e-03,0.1,0.1
9.117200e-03,0.06,0.06
9.117280e-03,0.1,0.14
9.117360e-03,0.1,0.06
9.117440e-03,0.1,0.1
9.117520e-03,0.1,0.06
9.117600e-03,0.1,0.1
9.117680e-03,0.06,0.06
